company_id,name,region,website,rating,reviews,quality_tier
27daed62-c37d-494e-a455-4b24adb777f4,Company_27daed62,USA,,3.9,25,Medium
02c3cdab-3a4e-4ca7-8e1c-4afed7275778,Company_02c3cdab,France,,1.2,0,Poor
1319dcf9-f8e2-4f77-a7b0-f06fd5a1718e,Company_1319dcf9,UAE,https://www.1319dcf9.com,3.4,10,Medium
5599b017-25b8-4caf-b4bf-d6b560fad8ed,Company_5599b017,Saudi Arabia,https://www.5599b017.com,3.4,11,Medium
6ce81bae-8a5d-4c10-8df9-b5f78487ad35,Company_6ce81bae,Germany,https://www.6ce81bae.com,4.6,78,Good
b6a4bfe0-214b-4120-9947-b0c5ce496431,Company_b6a4bfe0,Singapore,https://www.b6a4bfe0.com,2.7,41,Medium
8eb807b9-b4ae-403a-809d-b38f2f207f73,Company_8eb807b9,Saudi Arabia,https://www.8eb807b9.com,3.0,17,Medium
13dea57c-4fbe-4be7-842b-043af0ffa204,Company_13dea57c,USA,,1.5,0,Poor
a158c003-7cc0-4401-8402-1b0dfca8f918,Company_a158c003,UK,https://www.a158c003.com,3.3,22,Medium
6fd4156d-0496-4063-b101-72bf9f8b3831,Company_6fd4156d,Singapore,,1.7,4,Poor
120467df-4360-46ce-bf4b-ed897486a588,Company_120467df,Netherlands,https://www.120467df.com,2.8,44,Medium
bc3ac2fd-be8c-42bb-9d03-f1c214d01bbf,Company_bc3ac2fd,India,https://www.bc3ac2fd.com,2.8,17,Medium
e31dbaa8-3ae6-430a-86f7-a8ca5311b2f6,Company_e31dbaa8,Netherlands,https://www.e31dbaa8.com,3.3,21,Medium
cad6b4ee-fb86-4137-be04-6e9ddec943d8,Company_cad6b4ee,UAE,,3.9,48,Medium
9c008c3e-d792-4dea-ac9d-eb8fcd6e3aa1,Company_9c008c3e,Qatar,,1.6,10,Poor
5166566a-1ea6-4106-acad-abe4f5bd5f22,Company_5166566a,UK,,2.4,9,Poor
378d886b-7858-4319-95ff-b4fc9a10ab97,Company_378d886b,Singapore,https://www.378d886b.com,4.7,253,Good
6d466524-8e21-4d7c-80ab-e7293c27b301,Company_6d466524,UK,https://www.6d466524.com,4.5,125,Good
b79e9fbe-f9b3-4f63-823d-12b564bf3176,Company_b79e9fbe,Saudi Arabia,https://www.b79e9fbe.com,3.4,15,Medium
35931a47-fc03-452b-904d-0638f566f8be,Company_35931a47,India,,2.5,0,Poor
2f6e23cd-47c9-4f52-8786-7f0093f40dfb,Company_2f6e23cd,USA,https://www.2f6e23cd.com,3.4,29,Medium
718274f0-d66b-440a-9f45-582bc3ec751e,Company_718274f0,Saudi Arabia,https://www.718274f0.com,3.7,32,Medium
cc9774c5-a0dc-4337-893a-0f48b2aad771,Company_cc9774c5,USA,,2.1,2,Poor
ab3a4dd5-3c92-4c63-a9e1-f43f347cd553,Company_ab3a4dd5,Netherlands,,1.9,3,Poor
5695a005-45a3-4be8-a243-f2165e88a396,Company_5695a005,UAE,https://www.5695a005.com,3.2,33,Medium
d1ad235c-8bb4-44d7-91b6-333d25a3d290,Company_d1ad235c,UAE,,1.2,9,Poor
6a836937-a79b-4120-be17-bde3c6d5415c,Company_6a836937,Singapore,https://www.6a836937.com,4.4,332,Good
cb9bd4db-c9a5-4c86-85a0-490e53d1a99f,Company_cb9bd4db,UAE,https://www.cb9bd4db.com,3.3,25,Medium
5a89ef14-48a0-4966-9bf0-ab6b6c92450f,Company_5a89ef14,Saudi Arabia,,1.3,2,Poor
b4db6d77-e4b6-46ff-a916-50b07f4388e8,Company_b4db6d77,India,,3.5,17,Medium
783a99f7-ebd1-4713-83aa-cb68a6171a71,Company_783a99f7,UK,https://www.783a99f7.com,3.3,44,Medium
3e5b5ef0-a887-4192-b18d-ac3e1dfd42a9,Company_3e5b5ef0,Qatar,,4.6,178,Good
1a122f66-53ee-4a3a-a147-5843f85be367,Company_1a122f66,Qatar,https://www.1a122f66.com,3.5,16,Medium
b58e62f0-2efd-441c-92b3-36b41e69bd8f,Company_b58e62f0,Qatar,https://www.b58e62f0.com,3.9,36,Medium
1650f7f1-8226-472b-be98-a2f60c3b7c34,Company_1650f7f1,Germany,https://www.1650f7f1.com,4.5,272,Good
0f6121b5-8dc0-4216-b0c5-682fc29dd7b5,Company_0f6121b5,UK,https://www.0f6121b5.com,3.9,17,Medium
6a5aa31d-932d-4156-b190-6caf9cd9f527,Company_6a5aa31d,France,https://www.6a5aa31d.com,4.8,299,Good
7edb248a-a5f8-46de-9723-d62f31969fda,Company_7edb248a,France,https://www.7edb248a.com,3.3,39,Medium
67e972ee-150c-49b6-b36f-c9d6cc0f7f59,Company_67e972ee,USA,,2.2,7,Poor
fed8665d-fb44-4438-8fbf-a9d6fc544de9,Company_fed8665d,Saudi Arabia,https://www.fed8665d.com,4.8,258,Good
c9962058-69f5-44e7-837b-7658b8a83385,Company_c9962058,UAE,https://www.c9962058.com,2.6,43,Medium
3b34b767-3526-4da8-91bb-f5af4a58b4ca,Company_3b34b767,Germany,https://www.3b34b767.com,3.7,25,Medium
2fe23733-ddd0-4e4d-a465-644623833a66,Company_2fe23733,Qatar,https://www.2fe23733.com,4.5,118,Good
5df31275-8c8f-495c-ab94-aa888e28d892,Company_5df31275,UAE,,4.1,180,Good
6c07aab0-4db7-4b46-ad93-a4273a6a03cc,Company_6c07aab0,USA,,3.2,39,Medium
642ad5bb-3e50-4d2b-bec3-69b270ed4721,Company_642ad5bb,India,https://www.642ad5bb.com,3.9,19,Medium
1d53fe32-61bd-4859-a78a-de35d61c23be,Company_1d53fe32,France,https://www.1d53fe32.com,4.5,146,Good
de11ea20-dd0a-4faf-8c9e-11e12c679676,Company_de11ea20,USA,https://www.de11ea20.com,4.3,97,Good
60704b3a-e897-4248-86b7-f823d621cfec,Company_60704b3a,USA,,3.0,50,Medium
38b6d788-874e-4d8e-81a1-c2acf8b9ce42,Company_38b6d788,Singapore,https://www.38b6d788.com,3.6,44,Medium
11725e53-53bd-4fe2-b8e1-7efa98dbd370,Company_11725e53,UAE,https://www.11725e53.com,3.7,11,Medium
d7ee2348-51d3-4049-a795-e3ef7918e563,Company_d7ee2348,France,https://www.d7ee2348.com,3.1,46,Medium
e30b9e0c-4b8d-45a8-8aad-32cd87d9f4fd,Company_e30b9e0c,Germany,,1.1,8,Poor
5f29ce57-028e-4f4b-b7a8-7e885e6fccf8,Company_5f29ce57,Qatar,,1.3,6,Poor
382cc958-c186-449a-a2af-7fc2848c89c8,Company_382cc958,UAE,,3.2,49,Medium
f8f852b8-2042-4c2e-a9c4-146487f7f318,Company_f8f852b8,UAE,https://www.f8f852b8.com,2.9,23,Medium
8fe0b6e7-ca1e-44d6-9ab5-71ad4f7a7701,Company_8fe0b6e7,Saudi Arabia,https://www.8fe0b6e7.com,3.2,30,Medium
06b91a46-8a86-4104-b3e5-bb1b8a5d9566,Company_06b91a46,Germany,,4.4,312,Good
1b9201e2-cf29-4425-89fb-b31052315eb6,Company_1b9201e2,USA,,1.6,2,Poor
